word	syllables	hiper_suf	suffix	meaning	semantics	ending	cons.cluster	all_vowels	last_vowel	1	2
nieporządek	5	ek	ek	brak porządku	NA	u	k	ieoąe	e	-9.278210368763363e-5	0.001290401092821468
nierozsądek	5	ek	ek	brak rozsądku	NA	u	k	ieoąe	e	-9.278210368763363e-5	0.001290401092821468
nieskutek	4	ek	ek	NOT FOUND	NA	u	k	ieue	e	3.91237636842753e-5	0.001190154714802978
niestatek	4	ek	ek	NOT FOUND	NA	u	k	ieae	e	5.3990576074544936e-5	0.0010109999062580843
niestosunek	5	ek	ek	NOT FOUND	NA	u	k	ieoue	e	-9.27821036875625e-5	0.0012904010928215348
nieużytek	5	ek	ek	grunt nienadający się do uprawy	NA	u	k	ieuye	e	-9.278210368756188e-5	0.0012904010928215253
niobek	3	ek	ek	NOT FOUND	NA	u	k	ioe	e	1.9811865350887953e-4	9.322989966105902e-4
nitrozozwiązek	6	ek	ek	NOT FOUND	NA	u	k	iooiąe	e	-8.106799250242408e-5	0.0014595622626889064
nitrozwiązek	5	ek	ek	związek organiczny zawierający w cząsteczce jedną lub kilka grup nitrowych	NA	u	k	ioiąe	e	-9.278210368756112e-5	0.0012904010928215103
nochalek	3	ek	ek	NOT FOUND	NA	a	k	oae	e	1.875674131897614e-4	0.0010060912435060406
nocliczek	3	ek	ek	NOT FOUND	NA	a	k	oie	e	1.926090376773761e-4	0.0010080995060057654
nocniczek	3	ek	ek	naczynie służące do oddawania moczu i kału, przeznaczone zwłaszcza dla dzieci	артефакт	a	k	oie	e	2.922512755973565e-4	0.0010293929490366044
nogietek	4	ek	ek	roślina o żółtych lub pomarańczowych kwiatach zebranych w koszyczki	растение	a	k	oiee	e	9.071263375779538e-5	0.0012933860301536785
nogogłaszczek	4	ek	ek	NOT FOUND	NA	a	k	ooae	e	8.319891686138152e-5	0.001099928595575061
nosek	2	ek	ek	uchwyt zakładany na pedał roweru dla przytrzymywania nogi	артефакт	a	k	oe	e	4.349380898385741e-4	8.376182339326421e-4
numerek	3	ek	ek	liczba umieszczana na czymś lub na kimś, oznaczająca kolejne miejsce rzeczy lub osoby, określająca wielkość, rozmiar, gatunek czegoś itp.	NA	a	k	uee	e	1.7927644973917504e-4	0.001005584382422059
obarzaneczek	5	ek	ek	wyrób z ciasta uformowanego w wałek i zwiniętego w kółko	NA	a	k	oaaee	e	-9.278210368757677e-5	0.0012904010928214858
obarzanek	4	ek	ek	wyrób z ciasta uformowanego w wałek i zwiniętego w kółko	NA	a	k	oaae	e	3.108522888357708e-5	0.0010769047722535843
obałek	3	ek	ek	NOT FOUND	NA	a	k	oae	e	1.875674131897614e-4	0.0010060912435060406
obcinek	3	ek	ek	NOT FOUND	NA	a	k	oie	e	1.926090376773761e-4	0.0010080995060057654
obciosek	4	ek	ek	NOT FOUND	NA	a	k	oioe	e	6.688930217833456e-5	0.0010571975975043589
obdaszek	3	ek	ek	NOT FOUND	NA	a	k	oae	e	1.875674131897614e-4	0.0010060912435060406
obelisek	4	ek	ek	NOT FOUND	NA	u	k	oeie	e	3.1639286748166546e-5	0.0014348536976570353
obeliszek	4	ek	ek	NOT FOUND	NA	u	k	oeie	e	3.1639286748166546e-5	0.0014348536976570353
oberemek	4	ek	ek	NOT FOUND	NA	a	k	oeee	e	2.8180930991784243e-5	0.0011965646342654386
obiadek	4	ek	ek	gorący posiłek spożywany najczęściej w środku dnia	NA	u	k	oiae	e	3.831591896979198e-5	0.0011250239115998802
obierek	4	ek	ek	skórka z obranych warzyw lub owoców	NA	a	k	oiee	e	4.503345151853918e-5	0.0011390530142685869
objątek	3	ek	ek	NOT FOUND	NA	a	k	oąe	e	1.6462644244809448e-4	0.0010690160469163843
obkosek	3	ek	ek	NOT FOUND	NA	a	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
obkrawek	3	ek	ek	NOT FOUND	NA	a	k	oae	e	1.875674131897614e-4	0.0010060912435060406
oborek	3	ek	ek	NOT FOUND	NA	a	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
obowiązek	5	ek	ek	konieczność zrobienia czegoś wynikająca z nakazu moralnego lub prawnego; też: to, co ktoś musi zrobić powodowany taką koniecznością	NA	u	k	ooiąe	e	-9.278210368756463e-5	0.0012904010928215183
obrachunek	4	ek	ek	wyliczenie wysokości strat i dochodów	NA	u	k	oaue	e	3.987435483167279e-5	0.0011258066737735836
obrazek	3	ek	ek	mały obraz	NA	a	k	oae	e	1.875674131897614e-4	0.0010060912435060406
obroczek	3	ek	ek	NOT FOUND	NA	u	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
obrusek	3	ek	ek	kawałek tkaniny służący do przykrywania stołu	артефакт	a	k	oue	e	2.892918132362218e-4	0.001013831689777469
obrywek	3	ek	ek	NOT FOUND	NA	a	k	oye	e	1.7956321590422968e-4	0.001006981132329075
obrzezek	3	ek	ek	NOT FOUND	NA	a	k	oee	e	1.9094865432460928e-4	0.0010275804907289023
obrzynek	3	ek	ek	obcięty kawałek czegoś	NA	a	k	oye	e	1.7956321590422968e-4	0.001006981132329075
obrządek	3	ek	ek	czynności wykonywane według ustalonego trybu podczas jakiejś uroczystości	NA	u	k	oąe	e	1.6462644244809448e-4	0.0010690160469163843
obrąbek	3	ek	ek	NA	NA	a	k	oąe	e	1.6462644244809448e-4	0.0010690160469163843
obrębek	3	ek	ek	NA	NA	a	k	oęe	e	1.5884504410642849e-4	0.0010692124178940958
obstalunek	4	ek	ek	zlecenie wykonania czegoś, złożone u rzemieślnika	NA	u	k	oaue	e	3.987435483167279e-5	0.0011258066737735836
obstrużek	3	ek	ek	NOT FOUND	NA	a	k	oue	e	1.8964957531624136e-4	9.925382467466301e-4
obuszek	3	ek	ek	tępo zakończona część niektórych narzędzi, np. siekiery, znajdująca się po drugiej stronie ostrza	часть предмета	a	k	oue	e	2.672999372117463e-4	9.656009501668865e-4
obwarzaneczek	5	ek	ek	wyrób z ciasta uformowanego w wałek i zwiniętego w kółko	NA	a	k	oaaee	e	-9.278210368757677e-5	0.0012904010928214858
obwarzanek	4	ek	ek	wyrób z ciasta uformowanego w wałek i zwiniętego w kółko	NA	a	k	oaae	e	3.108522888357708e-5	0.0010769047722535843
obwodek	3	ek	ek	NOT FOUND	NA	u	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
obłamek	3	ek	ek	NOT FOUND	NA	both	k	oae	e	1.875674131897614e-4	0.0010060912435060406
obłoczek	3	ek	ek	niewielka chmura na niebie	NA	both	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
obłomek	3	ek	ek	NOT FOUND	NA	a	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
obłączek	3	ek	ek	element architektoniczny w kształcie półkola	часть предмета	a	k	oąe	e	2.4227680434359938e-4	0.0010420787503366406
obżynek	3	ek	ek	NOT FOUND	NA	a	k	oye	e	1.7956321590422968e-4	0.001006981132329075
ochłapek	3	ek	ek	NOT FOUND	NA	a	k	oae	e	1.875674131897614e-4	0.0010060912435060406
ociek	3	ek	ek	NOT FOUND	NA	u	k	oie	e	1.926090376773761e-4	0.0010080995060057654
odbiorniczek	5	ek	ek	NOT FOUND	NA	a	k	oioie	e	-1.0406319455999269e-4	0.0017968270459529027
odchowek	3	ek	ek	NOT FOUND	NA	u	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
odciek	3	ek	ek	NOT FOUND	NA	u	k	oie	e	1.926090376773761e-4	0.0010080995060057654
odcineczek	4	ek	ek	NOT FOUND	NA	a	k	oiee	e	4.503345151853918e-5	0.0011390530142685869
odcinek	3	ek	ek	wyodrębniona część czegoś mająca kształt podłużny	часть предмета	a	k	oie	e	2.7025939957288104e-4	9.811622094260217e-4
oddziałek	4	ek	ek	mały oddział – zespół ludzi	NA	u	k	oiae	e	3.831591896979198e-5	0.0011250239115998802
odenek	3	ek	ek	NOT FOUND	NA	a	k	oee	e	1.9094865432460928e-4	0.0010275804907289023
odgniotek	4	ek	ek	zgrubienie naskórka w postaci twardego guzka	NA	a	k	oioe	e	6.688930217833456e-5	0.0010571975975043589
odlichtunek	4	ek	ek	NOT FOUND	NA	u	k	oiue	e	4.644296716516635e-5	0.001138095993750015
odorek	3	ek	ek	NOT FOUND	NA	u	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
odpadek	3	ek	ek	śmieć	NA	a	k	oae	e	1.875674131897614e-4	0.0010060912435060406
odpoczynek	4	ek	ek	przerwa w jakimś wysiłku dla nabrania sił	NA	u	k	ooye	e	8.012692010359622e-5	0.0010645453625837597
odrobek	3	ek	ek	spłacanie długów lub przyjętych zobowiązań pracą, zwykle w polu	NA	u	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
odrostek	3	ek	ek	NOT FOUND	NA	a	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
odrywek	3	ek	ek	NOT FOUND	NA	a	k	oye	e	1.7956321590422968e-4	0.001006981132329075
odrzutek	3	ek	ek	NOT FOUND	NA	a	k	oue	e	1.8964957531624136e-4	9.925382467466301e-4
odrzynek	3	ek	ek	to, co zostało oderżnięte	NA	a	k	oye	e	1.7956321590422968e-4	0.001006981132329075
odsadek	3	ek	ek	NOT FOUND	NA	a	k	oae	e	1.875674131897614e-4	0.0010060912435060406
odsapek	3	ek	ek	krótki odpoczynek w trakcie robienia czegoś męczącego	NA	a	k	oae	e	1.875674131897614e-4	0.0010060912435060406
odsetek	3	ek	ek	liczba jednostek przypadająca na każde sto jednostek danej całości	NA	a	k	oee	e	1.9094865432460928e-4	0.0010275804907289023
odsiewek	4	ek	ek	NOT FOUND	NA	a	k	oiee	e	4.503345151853918e-5	0.0011390530142685869
odziemek	4	ek	ek	NOT FOUND	NA	a	k	oiee	e	4.503345151853918e-5	0.0011390530142685869
odzierek	4	ek	ek	NOT FOUND	NA	a	k	oiee	e	4.503345151853918e-5	0.0011390530142685869
odziewek	4	ek	ek	NOT FOUND	NA	u	k	oiee	e	4.503345151853918e-5	0.0011390530142685869
odziomek	4	ek	ek	dolna część pnia drzewa	часть предмета	a	k	oioe	e	1.445396640738395e-4	0.0010302603009246152
odętek	3	ek	ek	NOT FOUND	NA	a	k	oęe	e	1.5884504410642849e-4	0.0010692124178940958
odładunek	4	ek	ek	NOT FOUND	NA	u	k	oaue	e	3.987435483167279e-5	0.0011258066737735836
odłamek	3	ek	ek	niewielka część odłamana od całości	часть предмета	a	k	oae	e	2.652177750852663e-4	9.79153946926297e-4
odłomek	3	ek	ek	NOT FOUND	NA	a	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
odłupek	3	ek	ek	to, co zostało odłupane	NA	a	k	oue	e	1.8964957531624136e-4	9.925382467466301e-4
odźwierek	4	ek	ek	NOT FOUND	NA	a	k	oiee	e	4.503345151853918e-5	0.0011390530142685869
oficerek	4	ek	ek	młody oficer lub oficer niskiej rangi	NA	a	k	oiee	e	4.503345151853918e-5	0.0011390530142685869
ogarek	3	ek	ek	gończy pies myśliwski o długich uszach i czarnej, podpalanej sierści	NA	a	k	oae	e	1.875674131897614e-4	0.0010060912435060406
ogienek	4	ek	ek	płomienie i żar powstające podczas palenia się czegoś	NA	a	k	oiee	e	4.503345151853918e-5	0.0011390530142685869
ogieniaszek	6	ek	ek	NOT FOUND	NA	a	k	oieiae	e	-8.106799250239394e-5	0.0014595622626889196
ogieniek	5	ek	ek	płomienie i żar powstające podczas palenia się czegoś	NA	a	k	oieie	e	-1.026456563812743e-4	0.001664219765498625
ogonek	3	ek	ek	rząd ludzi stojących jeden za drugim i czekających na coś	NA	a	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
ogryzek	3	ek	ek	ogryziony, niedojedzony kawałek czegoś	NA	a	k	oye	e	1.7956321590422968e-4	0.001006981132329075
ogrzewek	3	ek	ek	NOT FOUND	NA	a	k	oee	e	1.9094865432460928e-4	0.0010275804907289023
ogródek	3	ek	ek	mały ogród	NA	a	k	oóe	e	1.714572400097217e-4	0.001091799198633815
ogóreczek	4	ek	ek	roślina warzywna o długiej, płożącej się łodydze i żółtych kwiatach; też: owoc tej rośliny o wydłużonym kształcie, pokryty zieloną skórką	растение	a	k	oóee	e	9.184566984313362e-5	0.0013300150556221524
ogórek	3	ek	ek	roślina warzywna o długiej, płożącej się łodydze i żółtych kwiatach; też: owoc tej rośliny o wydłużonym kształcie, pokryty zieloną skórką	растение	a	k	oóe	e	2.171364222489779e-4	0.0012461322145189064
okorek	3	ek	ek	odpadkowa, skrajna deska z okorowanego pnia drzewa, z jednej strony zaokrąglona	NA	a	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
okołek	3	ek	ek	NOT FOUND	NA	a	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
okrajek	3	ek	ek	NOT FOUND	NA	a	k	oae	e	1.875674131897614e-4	0.0010060912435060406
okrawek	3	ek	ek	kawałek, który został po ścięciu, okrojeniu czegoś	NA	a	k	oae	e	1.875674131897614e-4	0.0010060912435060406
okruszek	3	ek	ek	drobny, odkruszony kawałek czegoś	NA	a	k	oue	e	1.8964957531624136e-4	9.925382467466301e-4
okrzesek	3	ek	ek	NOT FOUND	NA	a	k	oee	e	1.9094865432460928e-4	0.0010275804907289023
okrzosek	3	ek	ek	NOT FOUND	NA	a	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
oksycyjanek	5	ek	ek	biały, krystaliczny proszek używany w roztworze wodnym jako środek do odkażania rąk i narzędzi	NA	u	k	oyyae	e	-9.278210368757055e-5	0.0012904010928215168
okurek	3	ek	ek	NOT FOUND	NA	a	k	oue	e	1.8964957531624136e-4	9.925382467466301e-4
okólniczek	4	ek	ek	NOT FOUND	NA	a	k	oóie	e	3.048198845706682e-5	0.0011434729132829948
okółek	3	ek	ek	koliste ustawienie na jednym poziomie zespołu gałęzi, liści lub części kwiatu	NA	a	k	oóe	e	1.714572400097217e-4	0.001091799198633815
olejek	3	ek	ek	ciecz o przyjemnym, silnym zapachu, mająca zastosowanie w przemyśle farmaceutycznym, kosmetycznym i spożywczym	вещество	u	k	oee	e	2.3459064592129777e-4	9.447175903243569e-4
oleodruczek	5	ek	ek	NOT FOUND	NA	both	k	oeoue	e	-9.278210368756923e-5	0.0012904010928215031
omacek	3	ek	ek	kierując się dotykiem	NA	a	k	oae	e	1.875674131897614e-4	0.0010060912435060406
omłotek	3	ek	ek	NOT FOUND	NA	a	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
opakunek	4	ek	ek	NOT FOUND	NA	u	k	oaue	e	3.987435483167279e-5	0.0011258066737735836
opasek	3	ek	ek	to, co służy do opasywania, obwiązywania czegoś	NA	a	k	oae	e	1.875674131897614e-4	0.0010060912435060406
opatrunek	4	ek	ek	gaza, wata i bandaż, zwykle sterylizowane, nakładane na rany i skaleczenia, często wraz ze środkami leczniczymi	NA	u	k	oaue	e	3.987435483167279e-5	0.0011258066737735836
opałek	3	ek	ek	owalny koszyk z wikliny lub łyka	артефакт	a	k	oae	e	2.8720965110974183e-4	0.0010273846865368795
opierunek	5	ek	ek	pranie, utrzymywanie w czystości czyjejś bielizny	NA	u	k	oieue	e	-9.278210368757135e-5	0.0012904010928215142
opiłek	3	ek	ek	wiórek metalowy powstający przy obróbce metalu	NA	a	k	oie	e	1.926090376773761e-4	0.0010080995060057654
oplecek	3	ek	ek	NOT FOUND	NA	a	k	oee	e	1.9094865432460928e-4	0.0010275804907289023
opołek	3	ek	ek	NOT FOUND	NA	a	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
opółek	3	ek	ek	NOT FOUND	NA	a	k	oóe	e	1.714572400097217e-4	0.001091799198633815
opłatek	3	ek	ek	cienki płatek ciasta używany jako hostia w liturgii chrześcijańskiej i przy wieczerzy wigilijnej	NA	a	k	oae	e	1.875674131897614e-4	0.0010060912435060406
opławek	3	ek	ek	NOT FOUND	NA	a	k	oae	e	1.875674131897614e-4	0.0010060912435060406
opłotek	3	ek	ek	drewniany płot	артефакт	a	k	ooe	e	2.984832766684856e-4	0.0010078098187763136
orderek	3	ek	ek	NOT FOUND	NA	u	k	oee	e	1.9094865432460928e-4	0.0010275804907289023
ordunek	3	ek	ek	NOT FOUND	NA	u	k	oue	e	1.8964957531624136e-4	9.925382467466301e-4
ordynek	3	ek	ek	rozstawienie, zwłaszcza wojska	NA	u	k	oye	e	1.7956321590422968e-4	0.001006981132329075
organek	3	ek	ek	przyrząd do formowania i przenoszenia na nim szpalt zecerskich	артефакт	u	k	oae	e	2.8720965110974183e-4	0.0010273846865368795
orzeszek	3	ek	ek	owoc lub nasiono wielu roślin, okryte twardą łupinką	NA	a	k	oee	e	1.9094865432460928e-4	0.0010275804907289023
oscypek	3	ek	ek	wędzony ser, wyrabiany przez górali z mleka owczego	NA	a	k	oye	e	1.7956321590422968e-4	0.001006981132329075
osełek	3	ek	ek	narzędzie do ręcznego ostrzenia narzędzi metalowych	артефакт	a	k	oee	e	2.905908922445897e-4	0.0010488739337597413
osiek	3	ek	ek	wyobrażalna prosta będąca linią centralną jakiegoś układu elementów przestrzennych	NA	u	k	oie	e	1.926090376773761e-4	0.0010080995060057654
osklepek	3	ek	ek	NOT FOUND	NA	a	k	oee	e	1.9094865432460928e-4	0.0010275804907289023
oskórek	3	ek	ek	zewnętrzna warstwa ochronna ciała wielu bezkręgowców i niektórych innych organizmów	NA	a	k	oóe	e	1.714572400097217e-4	0.001091799198633815
ostatek	3	ek	ek	to, co zostało	NA	a	k	oae	e	1.875674131897614e-4	0.0010060912435060406
ostrek	2	ek	ek	oś, na której obraca się igła magnetyczna busoli	NA	a	k	oe	e	3.3529585191859377e-4	8.163247909018031e-4
ostrowek	3	ek	ek	NOT FOUND	NA	a	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
ostrożek	3	ek	ek	NOT FOUND	NA	a	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
ostrzeszek	3	ek	ek	NOT FOUND	NA	a	k	oee	e	1.9094865432460928e-4	0.0010275804907289023
ostrzeżek	3	ek	ek	NOT FOUND	NA	a	k	oee	e	1.9094865432460928e-4	0.0010275804907289023
ostrówek	3	ek	ek	niewielki ostrów	NA	a	k	oóe	e	1.714572400097217e-4	0.001091799198633815
osuszek	3	ek	ek	NOT FOUND	NA	a	k	oue	e	1.8964957531624136e-4	9.925382467466301e-4
oszczek	2	ek	ek	NOT FOUND	NA	a	k	oe	e	3.3529585191859377e-4	8.163247909018031e-4
oszczypek	3	ek	ek	wędzony ser, wyrabiany przez górali z mleka owczego	NA	a	k	oye	e	1.7956321590422968e-4	0.001006981132329075
oszczątek	3	ek	ek	NOT FOUND	NA	a	k	oąe	e	1.6462644244809448e-4	0.0010690160469163843
oszyjek	3	ek	ek	NOT FOUND	NA	a	k	oye	e	1.7956321590422968e-4	0.001006981132329075
osóbek	3	ek	ek	o drobnej i niepozornej osobie	NA	a	k	oóe	e	1.714572400097217e-4	0.001091799198633815
otoczek	3	ek	ek	to, co otacza coś dookoła	NA	a	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
otułek	3	ek	ek	NOT FOUND	NA	a	k	oue	e	1.8964957531624136e-4	9.925382467466301e-4
otworek	3	ek	ek	puste miejsce w jakimś tworzywie, powstałe samoistnie lub zrobione	NA	a	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
owiesek	4	ek	ek	NOT FOUND	NA	a	k	oiee	e	4.503345151853918e-5	0.0011390530142685869
owocek	3	ek	ek	NOT FOUND	NA	a	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
owocolistek	5	ek	ek	u roślin kwiatowych: liść, który po zrośnięciu się z takimi samymi jak on liśćmi tworzy komorę zalążni	NA	a	k	oooie	e	-9.081989582934872e-5	0.0017635893378422432
ozimek	3	ek	ek	NOT FOUND	NA	u	k	oie	e	1.926090376773761e-4	0.0010080995060057654
ozonek	3	ek	ek	związek organiczny, oleista ciecz bezbarwna lub zielona o właściwościach wybuchowych	вещество	u	k	ooe	e	2.4248303034519366e-4	9.036534753409292e-4
ozorek	3	ek	ek	język zwierzęcia	NA	a	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
ołówek	3	ek	ek	przyrząd do pisania, rysowania lub kreślenia	артефакт	a	k	oóe	e	2.710994779297021e-4	0.001113092641664654
ośrodek	3	ek	ek	instytucja świadcząca określone usługi lub prowadząca określone prace; też: miejsce, w którym mieści się taka instytucja	NA	a	k	ooe	e	1.988410387485052e-4	9.865163757454747e-4
ośródek	3	ek	ek	wewnętrzna część czegoś	часть предмета	a	k	oóe	e	2.491076019052266e-4	0.0010648619020540713
oświtek	3	ek	ek	NOT FOUND	NA	u	k	oie	e	1.926090376773761e-4	0.0010080995060057654
ożenek	3	ek	ek	zawarcie związku małżeńskiego przez mężczyznę	NA	u	k	oee	e	1.9094865432460928e-4	0.0010275804907289023
ożynek	3	ek	ek	NOT FOUND	NA	a	k	oye	e	1.7956321590422968e-4	0.001006981132329075
pachołek	3	ek	ek	słupek ostrzegawczy ustawiany na drodze	артефакт	a	k	aoe	e	2.994734401335247e-4	9.860546685693512e-4
paciorek	4	ek	ek	koralik	NA	a	k	aioe	e	5.597385269982479e-5	0.0010429161945553793
paciórek	4	ek	ek	NOT FOUND	NA	a	k	aióe	e	3.0481988456999165e-5	0.0011434729132829501
pagórek	3	ek	ek	niewielkie wzniesienie terenu	NA	a	k	aóe	e	1.6433132287347254e-4	0.001067181708974802
pajączek	3	ek	ek	ażurowy motyw w hafcie i koronkarstwie, kształtem przypominający pająka	NA	a	k	aąe	e	1.6823182318208337e-4	0.001071352735851023
pakuneczek	4	ek	ek	rzeczy spakowane, zawinięte razem	NA	both	k	auee	e	3.6516346434282256e-5	0.0011448488319695947
palatynek	4	ek	ek	szeroki szal lub krótka pelerynka damska, zwykle z futra lub strusich piór, noszone w XVII i w XVIII w.	артефакт	a	k	aaye	e	1.4793997491200603e-4	0.0011696053205167824
paluszek	3	ek	ek	rodzaj ciastka w kształcie pałeczki	NA	a	k	aue	e	1.751755264521844e-4	0.0010536215931871323
pamiętniczek	5	ek	ek	wspomnienia spisywane przez kogoś	NA	a	k	aięie	e	-9.278210368757779e-5	0.0012904010928215105
pampuszek	3	ek	ek	NOT FOUND	NA	a	k	aue	e	1.751755264521844e-4	0.0010536215931871323
pantofelek	4	ek	ek	jednokomórkowy pierwotniak o wydłużonym ciele pokrytym rzęskami, żyjący w wodach słodkich	NA	a	k	aoee	e	6.909122639635442e-5	0.0010197159910849283
papierek	4	ek	ek	mały kawałek papieru	артефакт	a	k	aiee	e	1.4566408549098947e-4	0.0011507489814588559
papilotek	4	ek	ek	NOT FOUND	NA	a	k	aioe	e	5.597385269982479e-5	0.0010429161945553793
papióreczek	5	ek	ek	NOT FOUND	NA	a	k	aióee	e	-9.27821036875763e-5	0.0012904010928214977
papiórek	4	ek	ek	NOT FOUND	NA	a	k	aióe	e	3.0481988456999165e-5	0.0011434729132829501
paproszek	3	ek	ek	drobna cząsteczka czegoś nieokreślonego	NA	a	k	aoe	e	1.998312022135443e-4	9.647612255385122e-4
paputek	3	ek	ek	NOT FOUND	NA	a	k	aue	e	1.751755264521844e-4	0.0010536215931871323
paralek	3	ek	ek	NOT FOUND	NA	u	k	aae	e	1.9398968462406563e-4	0.001003155328864025
parałupek	4	ek	ek	NOT FOUND	NA	a	k	aaue	e	4.0749472115166615e-5	0.0011567127800058753
parczek	2	ek	ek	duży ogród z alejkami i ścieżkami spacerowymi	NA	a	k	ae	e	3.4121415087167117e-4	8.121500234575347e-4
parostateczek	5	ek	ek	NOT FOUND	NA	a	k	aoaee	e	-9.278210368757554e-5	0.0012904010928214869
parostatek	4	ek	ek	NOT FOUND	NA	u	k	aoae	e	8.279200304513732e-5	0.0011086219383886133
parostek	3	ek	ek	róg kozła, sarny	NA	a	k	aoe	e	1.998312022135443e-4	9.647612255385122e-4
parowek	3	ek	ek	NOT FOUND	NA	a	k	aoe	e	1.998312022135443e-4	9.647612255385122e-4
parsek	2	ek	ek	jednostka długości w astronomii, odległość, przy której paralaksa roczna jest równa 1 sekundzie łuku	единица измерения	a	k	ae	e	5.014726799784823e-4	7.70312707587934e-4
pasek	2	ek	ek	wąski pas zawiązywany w talii lub na biodrach	артефакт	a	k	ae	e	4.408563887916516e-4	8.334434664883737e-4
pasiaczek	4	ek	ek	NOT FOUND	NA	a	k	aiae	e	6.906356066201071e-5	0.001039493449014982
pasternaczek	4	ek	ek	NOT FOUND	NA	u	k	aeae	e	7.450710200968637e-5	0.001052989248532805
pasynek	3	ek	ek	boczny pęd rośliny wyrastający przedwcześnie	NA	a	k	aye	e	1.8258254065403566e-4	0.001011864385288519
patynek	3	ek	ek	dawny pantofel damski na wysokiej, drewnianej podstawce	артефакт	a	k	aye	e	2.8222477857401605e-4	0.001033157828319358
