word	syllables	suffix	meaning	semantics	ending	cons.cluster	all_vowels	last_vowel	1	2
transport	2	-	doprava, přenos	NA	u	rt	ao	o	-0.001508204761838733	9.062186311974097e-4
transportér	3	-	NOT FOUND	NA	u	r	aoé	é	-3.299905420480485e-4	1.676720828584357e-4
tranzit	2	-	přeprava, přejezd přes území jiného státu	NA	u	t	ai	i	-0.0012994701161303283	-3.1785222057356346e-4
trapas	2	-	NOT FOUND	NA	u	s	aa	a	-0.0017239598989428819	-0.0010290829558035782
trend	1	-	celkový, obecný sklon, směřování, vývojová tendence	абстрактное понятие	u	nd	e	e	-3.390716486721698e-4	0.0020113676998255894
trest	1	-	NOT FOUND	NA	u	st	e	e	-5.7520978997373035e-5	0.0013685915488795934
trezor	2	-	bezpečnostní schránka nebo místnost k úschově peněz, cenností	NA	u	r	eo	o	-0.0013548174444094612	6.651701744987091e-4
trhák	1	ák	NOT FOUND	NA	u	k	á	á	8.748238384313898e-4	-0.002958748662241707
triatlon	3	-	sportovní soutěž sestávající ze tří bezprostředně po sobě následujících disciplín (plavání, jízda na kole, běh)	NA	u	n	iao	o	-3.68635589495078e-4	2.3903582187475574e-4
tribut	2	-	daň; poplatek	NA	u	t	iu	u	-0.0016749920888434763	0.0017381916606275416
triedr	2	-	binokulární hranolový dalekohled dávající nepřevrácený obraz	NA	u	dr	ie	e	9.711127216455651e-4	5.987901935762186e-4
trik	1	-	1. lest, úskok; důvtipný zásah; 2. způsob snímání nebo zpracování kinematografického obrazu, kterým se určité situaci dodává dojem skutečnosti	NA	u	k	i	i	-7.463972299815456e-4	4.803434181555551e-4
trinitrotoluen	6	-	druh výbušniny, trhaviny; tritol	NA	u	n	iiooue	e	-0.001059967867100167	0.001864827824264707
triumvirát	4	-	spojenectví, sdružení tří lidí; tříčlenný vládní sbor	абстрактное понятие	u	t	iuiá	á	-0.0011562483005459305	-0.0018238487975757427
trofej	2	-	1. upomínka na lov, upravený úlovek nebo část úlovku; 2. cena za vynikající výkon	артефакт	u	j	oe	e	6.90342353529324e-4	7.934596799535213e-4
trojboj	2	-	NOT FOUND	NA	u	j	oo	o	-0.001258882899315491	8.215422336307108e-4
trojlístek	3	ek	NOT FOUND	NA	u	k	oíe	e	0.005414301345448885	1.1396313502200629e-4
trojnásobek	4	ek	NOT FOUND	NA	u	k	oáoe	e	0.004526327858190407	-1.4907878852087292e-4
trojskok	2	-	NOT FOUND	NA	u	k	oo	o	-9.680458556439713e-5	6.216098844778807e-4
trolejbus	3	-	Vozidlo zpravidla učeno k hromadné přepravě osob poháněno elektromotory, které jsou napájeny z trolejového vedení.	артефакт	u	s	oeu	u	-0.0015033409070179613	0.0021795274564591783
trubač	2	ač	NOT FOUND	NA	u	č	ua	a	-0.001605459183956951	-0.0076507652277164355
truc	1	-	NOT FOUND	NA	u	c	u	u	-5.964974255776275e-4	0.0024284553602749548
trumf	1	-	karta přebíjející ostatní; pádný důvod, nezvratný důkaz	артефакт	u	mf	u	u	-0.0031273040568600505	0.0028481397703451414
trup	1	-	NOT FOUND	NA	u	p	u	u	-0.0024020704207711185	0.0024265580808489396
trus	1	-	NOT FOUND	NA	u	s	u	u	-0.00254638821865956	0.0025214197122620827
trust	1	-	forma sdružení podniků, které nemají vlastní výrobní, obchodní ani správní samostatnost	абстрактное понятие	u	st	u	u	-0.0027429828065380062	0.00280140050233996
trychtýř	2	-	NOT FOUND	NA	u	ř	yý	ý	-6.442081234345282e-4	-0.00447829558650067
trysk	1	-	NOT FOUND	NA	u	sk	y	y	-0.0018071328998857973	0.0014548754218002334
tryskáč	2	áč	NOT FOUND	NA	u	č	yá	á	-4.254165207391328e-4	-0.010881713533903941
trám	1	-	NOT FOUND	NA	u	m	á	á	-0.0010969689735589253	-0.0013643129384101442
trávník	2	-	NOT FOUND	NA	u	k	áí	í	0.0016053261690049242	9.217551866160763e-5
trénink	2	-	výcvik, příprava	NA	u	nk	éi	i	-0.0019119515635342276	3.3699918098850184e-4
tucet	2	-	NOT FOUND	NA	u	t	ue	e	8.309146747095573e-4	4.8446719732991167e-4
tuk	1	-	NOT FOUND	NA	u	k	u	u	-0.0010355302661886085	0.0019038884201873615
tunel	2	-	NOT FOUND	NA	u	l	ue	e	8.618290705957815e-4	4.6439118750511797e-4
tuner	2	-	rozhlasový přijímač bez zesilovacího koncového stupně; ladič, vylaďovač	артефакт	u	r	ue	e	4.5429520398022416e-4	5.174187092998474e-4
turnaj	2	-	krátkodobá soutěž více družstev nebo jednotlivců	NA	u	j	ua	a	-0.0012817235992369938	-0.00129561965083285
turniket	3	-	otáčivé zařízení ve vchodu, otáčivé dveře; vstupní kontrolní zařízení; součást dávkovacího zařízení	артефакт	u	t	uie	e	0.0018193917780634096	2.2888796975732318e-4
tuš	1	-	1. slavnostní fanfáry; 2. černá barva	артефакт	u	š	u	u	-0.0027629250555563354	0.002131994260642276
tvar	1	-	NOT FOUND	NA	u	r	a	a	-0.001844158549118038	-5.624855527439084e-4
tvaroh	2	-	NOT FOUND	NA	u	h	ao	o	-0.0015177096979799912	8.049861031550692e-4
tyfus	2	-	NOT FOUND	NA	u	s	yu	u	-0.0021618143618541722	0.0024028846421143266
typ	1	-	vzor, znak, ustálený tvar; představitel, reprezentant společných vlastností	абстрактное понятие	u	p	y	y	-0.0023903797414089297	0.0022186080451247
tábor	2	-	NOT FOUND	NA	both	r	áo	o	-0.0012759593996810336	6.482122852409041e-4
táborák	3	ák	NOT FOUND	NA	u	k	áoá	á	0.003136493209974693	-0.004217476530198635
tác	1	-	NOT FOUND	NA	u	c	á	á	5.11183633021278e-4	-9.149026217925958e-4
tácek	2	ek	NOT FOUND	NA	u	k	áe	e	0.004187838937928305	6.786845942056085e-4
tón	1	-	NOT FOUND	NA	u	n	ó	ó	-0.0019643888215754453	6.508265897878028e-4
týl	1	-	NOT FOUND	NA	both	l	ý	ý	-0.001612426282209532	-9.825541081060717e-4
tým	1	-	družstvo, skupina	NA	u	m	ý	ý	-0.0017831133937647747	-8.24263316647892e-4
třes	1	-	NOT FOUND	NA	u	s	e	e	-3.0991273741200155e-4	0.001591655942839135
třesk	1	-	NOT FOUND	NA	u	sk	e	e	-3.133444429350207e-5	0.0012361068721389447
třmen	1	-	NOT FOUND	NA	u	n	e	e	4.4496099883903146e-5	8.656304446679046e-4
třpyt	1	-	NOT FOUND	NA	u	t	y	y	-0.0016042002908335485	0.0011298350422623618
ubrousek	4	ek	NOT FOUND	NA	u	k	uoue	e	0.004526327858190407	-1.490787885208737e-4
ubrus	2	-	NOT FOUND	NA	u	s	uu	u	-0.0020378994142695936	0.0024063404140732183
uhel	2	-	NOT FOUND	NA	u	l	ue	e	8.618290705957815e-4	4.6439118750511797e-4
uhlík	2	-	NOT FOUND	NA	u	k	uí	í	0.0016053261690049253	9.217551866160722e-5
ukazatel	4	-	NOT FOUND	NA	u	l	uaae	e	6.378312812143796e-4	-3.907120509412337e-4
uličník	3	-	NOT FOUND	NA	u	k	uií	í	0.002506144618331399	-5.501584953214076e-5
unikát	3	-	jedinečnost, ojedinělost, jediný exemplář, vzácnost, unikum	NA	u	t	uiá	á	5.080088906639215e-4	-0.0022699609414616006
update	3	-	aktualizace, zdokonalení; úprava téže verze počítačového programu za novější	NA	u	V	uae	e	0.0022591985129594675	2.6763570619131957e-4
upgrade	3	-	vyšší verze počítačového programu	NA	u	V	uae	e	0.0022591985129594675	2.6763570619131957e-4
uragán	3	án	1. hurikán; 2. silný vítr s ničivými účinky	NA	u	n	uaá	á	6.230766391499493e-4	-0.004596062192911595
urychlovač	4	ač	NOT FOUND	NA	u	č	uyoa	a	-0.0018400591515624171	-0.01134318887013118
uzel	2	-	NOT FOUND	NA	u	l	ue	e	8.618290705957815e-4	4.6439118750511797e-4
uzlík	2	-	NOT FOUND	NA	u	k	uí	í	0.0016053261690049253	9.217551866160722e-5
uzávěr	3	-	NOT FOUND	NA	u	r	uáě	ě	-2.536808401575116e-4	2.0376405908105707e-4
užitek	3	ek	NOT FOUND	NA	u	k	uie	e	0.004762454876527096	4.335997361255323e-4
vagon	2	-	kolejové vozidlo bez vlastního pohonu	артефакт	u	n	ao	o	-0.0015320917102395915	4.242957710321822e-4
vagón	2	-	kolejové vozidlo bez vlastního pohonu	артефакт	u	n	aó	ó	-0.0016402581504847233	1.2804994324342193e-4
vaječník	3	-	NOT FOUND	NA	u	k	aeí	í	0.002506144618331401	-5.501584953213824e-5
vak	1	-	NOT FOUND	NA	u	k	a	a	-6.535406930723071e-4	-6.01506730173837e-4
val	1	-	NOT FOUND	NA	u	l	a	a	-0.0016519733474862864	-6.846408981619716e-4
valoun	3	oun	NOT FOUND	NA	u	n	aou	u	-7.332817674170431e-4	0.0018932094653334704
valčík	2	-	NOT FOUND	NA	u	k	aí	í	0.0014798375931886695	-1.0201874510613013e-4
van	1	-	NOT FOUND	NA	u	n	a	a	-0.001809989808247354	-7.100009362703464e-4
vavřín	2	-	NOT FOUND	NA	u	n	aí	í	3.233884780136228e-4	-0.00021051295120263952
vaz	1	-	NOT FOUND	NA	u	z	a	a	-0.001824717814297976	-6.257093212383659e-4
vařič	2	ič	NOT FOUND	NA	u	č	ai	i	-0.0018776158640541971	-0.004679723592922216
vchod	1	-	NOT FOUND	NA	u	d	o	o	-0.001963596206713927	0.0010888552667425312
vektor	2	-	průvodič; veličina charakterizovaná velikostí a směrem; biol. mezihostitel, přenašeč	NA	u	r	eo	o	-0.0013548174444094612	6.651701744987091e-4
veletrh	2	-	NOT FOUND	NA	u	trh	ee	e	0.0015838567494264458	9.815009009696205e-4
velkoobchod	4	-	NOT FOUND	NA	u	d	eooo	o	-0.0015423784546635155	-1.6829512613476924e-4
velkostatek	4	ek	NOT FOUND	NA	u	k	eoae	e	0.004526327858190409	-1.4907878852087262e-4
venek	2	ek	NOT FOUND	NA	u	k	ee	e	0.0037148331411425025	7.047991285163564e-4
venkov	2	-	NOT FOUND	NA	a	v	eo	o	-0.0014258616954595244	7.461608806627315e-4
ventil	2	-	1. uzavírací nebo regulační zařízení, armatura potrubí; záklopka; 2. náhlé uvolnění psychického napětí, stresu, zlosti	артефакт	u	l	ei	i	-0.0014397585291289275	-5.8411473562589906e-5
ventilátor	4	-	větrák	артефакт	u	r	eiáo	o	-0.0016846071567094216	-2.679620903517294e-4
vepřín	2	-	NOT FOUND	NA	a	n	eí	í	3.828235435918933e-4	-9.645987196296055e-5
verdikt	2	-	konečný výrok, rozhodnutí	абстрактное понятие	u	kt	ei	i	-0.0017344782812748407	7.528308903429975e-4
verš	1	-	NOT FOUND	NA	u	rš	e	e	4.079635443948464e-4	0.0015121617753196086
vesmír	2	-	NOT FOUND	NA	u	r	eí	í	3.4865480272120927e-4	5.105551156347736e-5
vestibul	3	-	dvorana, vstupní hala, předsálí; lék. vestibulum předsíň, vchod např. dutiny nosní, ústní	NA	u	l	eiu	u	-4.7253260172004245e-4	0.0010985800095523798
večer	2	-	NOT FOUND	NA	a	r	ee	e	8.258479019170936e-4	6.712945213647505e-4
večírek	3	ek	NOT FOUND	NA	u	k	eíe	e	0.005530102585663725	4.986914634799536e-4
vhled	1	-	NOT FOUND	NA	u	d	e	e	-8.853076910526443e-5	0.0010221172740144293
vichr	1	-	NOT FOUND	NA	u	chr	i	i	-0.002399895520490358	7.45657814682557e-4
vid	1	-	NOT FOUND	NA	u	d	i	i	-0.0020358732141457603	5.283360414055702e-4
videomagnetofon	7	-	zařízení k záznamu a reprodukci obrazu a zvuku elektromagnetickou cestou, video, videorekordér, magnetoskop	артефакт	u	n	ieoaeoo	o	-0.002943689837800434	0.001686529870917007
videorekordér	6	-	zařízení k záznamu a reprodukci obrazu a zvuku elektromagnetickou cestou, video, videomagnetofon, magnetoskop	артефакт	u	r	ieoeoé	é	-0.0031142313107322566	0.0017075003208305009
videotelefon	6	-	sdělovací systém umožňující současný přenos zvuku i obrazu při telefonickém spojení, videofon	артефакт	u	n	ieoeeo	o	-0.0031528763581792907	0.0017788640598468183
vidlák	2	ák	NOT FOUND	NA	u	k	iá	á	0.0017260520912306331	-0.0036570003808410506
vinohrad	3	-	NOT FOUND	NA	u	d	ioa	a	-4.8632535599231903e-4	-0.001068182321501147
vinyl	2	-	radikál odvozený od etylenu odtržením atomu vodíku	вещество	u	l	iy	y	-0.0014851256081237884	5.981782429579045e-4
vir	1	-	nebuněčná forma živých soustav způsobující onemocnění organizmů; skrytý program zavedený se zlým úmyslem do systému počítače s cílem škodit	NA	u	r	i	i	-0.0019370150860272765	5.193645955854836e-4
virus	2	us	nebuněčná forma živých soustav způsobující onemocnění organizmů; skrytý program zavedený se zlým úmyslem do systému počítače s cílem škodit	NA	u	s	iu	u	-0.0027270585132455577	0.0035916826757116677
vivat	2	-	provolávání slávy, ať žije!	NA	u	t	ia	a	-9.430686595987753e-4	-0.0011144085056168011
vjem	1	-	NOT FOUND	NA	u	m	e	e	3.182544908972787e-5	0.0010492812742344591
vjezd	1	-	NOT FOUND	NA	u	zd	e	e	7.699897438413618e-4	0.0013512952453667917
vklad	1	-	NOT FOUND	NA	u	d	a	a	-0.0019430166772365217	-5.535141069238219e-4
vkus	1	-	NOT FOUND	NA	u	s	u	u	-0.00254638821865956	0.0025214197122620827
vlak	1	-	NOT FOUND	NA	u	k	a	a	-6.535406930723071e-4	-6.01506730173837e-4
vlas	1	-	NOT FOUND	NA	u	s	a	a	-0.0021643986455432587	1.6024561900884082e-5
vlasec	2	ec	NOT FOUND	NA	u	c	ae	e	0.004337065758516737	0.0015956328232364751
vlek	1	-	NOT FOUND	NA	u	k	e	e	0.00120094521505895	9.741246507644141e-4
vliv	1	-	NOT FOUND	NA	u	v	i	i	-0.0020080593370773395	6.003553017495058e-4
vlásek	2	ek	NOT FOUND	NA	u	k	áe	e	0.004187838937928305	6.786845942056085e-4
vláček	2	ek	NOT FOUND	NA	u	k	áe	e	0.004187838937928305	6.786845942056085e-4
vnitřek	2	ek	NOT FOUND	NA	both	k	ie	e	0.0038593213928694568	6.716105939085403e-4
vnějšek	2	ek	NOT FOUND	NA	both	k	ěe	e	0.0042604348776909655	8.468515454038659e-4
vodič	2	ič	NOT FOUND	NA	u	č	oi	i	-0.0018133701075056042	-0.004528895826424883
vodojem	3	-	NOT FOUND	NA	u	m	ooe	e	0.0018470531127873296	5.581768785397989e-4
vodopád	3	-	NOT FOUND	NA	u	d	ooá	á	3.3025707010684164e-4	-0.0031647187766412174
vodotrysk	3	-	NOT FOUND	NA	u	sk	ooy	y	-5.960564219954284e-4	0.0010878439306672677
vodovod	3	-	NOT FOUND	NA	u	d	ooo	o	-5.224790362032811e-4	3.4768543998920965e-4
vodoznak	3	-	NOT FOUND	NA	u	k	ooa	a	9.722813180899677e-4	-9.70053598569404e-4
vodík	2	-	NOT FOUND	NA	u	k	oí	í	0.0016294508546216965	5.245768068288265e-5
voj	1	-	NOT FOUND	NA	u	j	o	o	-0.0018361985363008065	0.001240794992645346
volant	2	-	NOT FOUND	NA	u	nt	oa	a	-6.6646060491065e-4	-7.358610714808478e-4
volej	2	-	úder, zahrání míče před jeho dopadem na zem	NA	u	j	oe	e	9.056910185131299e-4	8.62587503576855e-4
volejbal	3	-	odbíjená	NA	u	l	oea	a	-1.9169251476936272e-4	-0.001213539575168463
volič	2	ič	NOT FOUND	NA	u	č	oi	i	-0.0018133701075056042	-0.004528895826424883
volnoběh	3	-	NOT FOUND	NA	u	h	ooě	ě	-4.69616617026643e-4	4.282149640999419e-4
vor	1	-	NOT FOUND	NA	u	r	o	o	-0.0018647380785954436	0.0010798838209224442
vosk	1	-	NOT FOUND	NA	u	sk	o	o	-0.0019063998819021648	0.0013028448648670463
vous	2	-	NOT FOUND	NA	u	s	ou	u	-0.0020259271341590513	0.00211047664999417
vozík	2	-	NOT FOUND	NA	u	k	oí	í	0.0016294508546216965	5.245768068288265e-5
vpád	1	-	NOT FOUND	NA	u	d	á	á	-0.0012173251917539177	-0.0013914769386301738
vrak	1	-	ztroskotaná, opotřebovaná loď; zničený, opotřebovaný automobil	NA	u	k	a	a	-6.535406930723071e-4	-6.01506730173837e-4
vrchol	1	-	NOT FOUND	NA	u	l	o	o	-0.0016725528769636917	9.577284755043812e-4
vrcholek	2	ek	NOT FOUND	NA	u	k	oe	e	0.0037661367154439005	7.351809390055593e-4
vrhač	1	ač	NOT FOUND	NA	u	č	a	a	-0.0021393545915433577	-0.006756719957904591
vrtoch	1	-	NOT FOUND	NA	u	ch	o	o	-0.0019203433614795931	0.0012780529073975729
vrtulník	2	-	NOT FOUND	NA	u	k	uí	í	0.0016053261690049253	9.217551866160722e-5
vrták	1	ák	NOT FOUND	NA	u	k	á	á	8.748238384313898e-4	-0.002958748662241707
vrub	1	-	NOT FOUND	NA	u	b	u	u	-0.0024371002678685596	0.002183402523911504
vrut	1	-	NOT FOUND	NA	u	t	u	u	-0.002064877316488812	0.0018408302620240204
vrátek	2	ek	NOT FOUND	NA	u	k	áe	e	0.004187838937928305	6.786845942056085e-4
vršek	1	ek	NOT FOUND	NA	u	k	e	e	0.0028993125982386277	0.0010466504353459486
vsak	1	-	NOT FOUND	NA	u	k	a	a	-6.535406930723071e-4	-6.01506730173837e-4
vstup	1	-	NOT FOUND	NA	u	p	u	u	-0.0024020704207711185	0.0024265580808489396
vtip	1	-	NOT FOUND	NA	u	p	i	i	-0.0021129373845640556	0.0010030130788171332
vulgarismus	4	-	nespisovný, hrubý, sprostý výraz	абстрактное понятие	u	s	uaiu	u	-0.0028625598640516212	0.002319347715726039
vyhazov	3	-	NOT FOUND	NA	u	v	yao	o	-5.203414457818097e-4	5.937492277529545e-4
vyhazovač	4	ač	NOT FOUND	NA	u	č	yaoa	a	-0.0018400591515624178	-0.011343188870131178
vykladač	3	ač	NOT FOUND	NA	u	č	yaa	a	-8.362844240891003e-4	-0.01069541861813036
vykřičník	3	-	NOT FOUND	NA	u	k	yií	í	0.0025061446183313983	-5.50158495321386e-5
vynález	3	-	NOT FOUND	NA	u	z	yáe	e	0.0013925270044882676	3.485385655114224e-4
vypínač	3	ač	NOT FOUND	NA	u	č	yía	a	-8.362844240890971e-4	-0.01069541861813035
vysoušeč	4	eč	NOT FOUND	NA	u	č	youe	e	0.0018813180095181969	-0.007718196799516395
vysílač	3	ač	NOT FOUND	NA	u	č	yía	a	-8.362844240890971e-4	-0.01069541861813035
vzdech	1	-	NOT FOUND	NA	u	ch	e	e	-4.527792387093053e-5	0.0012113149146694713
vzduch	1	-	NOT FOUND	NA	u	ch	u	u	-0.002281753405118489	0.002141078684092419
vzestup	2	-	NOT FOUND	NA	u	p	eu	u	-0.0019095387954806782	0.002084365975220784
vzhled	1	-	NOT FOUND	NA	u	d	e	e	-8.853076910526443e-5	0.0010221172740144293
vzkaz	1	-	NOT FOUND	NA	u	z	a	a	-0.001824717814297976	-6.257093212383659e-4
vzlet	1	-	NOT FOUND	NA	u	t	e	e	1.7159816475874668e-4	9.110664926010732e-4
vzlyk	1	-	NOT FOUND	NA	u	k	y	y	-5.748532405333453e-4	0.0011928932004257027
vznik	1	-	NOT FOUND	NA	u	k	i	i	-7.463972299815456e-4	4.803434181555551e-4
vzor	1	-	NOT FOUND	NA	u	r	o	o	-0.0018647380785954436	0.0010798838209224442
vzorec	2	ec	NOT FOUND	NA	u	c	oe	e	0.004234792338913748	0.0016245806708102357
vzorek	2	ek	NOT FOUND	NA	u	k	oe	e	0.0037661367154439005	7.351809390055593e-4
vzorník	2	ník	NOT FOUND	NA	u	k	oí	í	0.003047847976803295	-1.910958331012158e-4
vzruch	1	-	NOT FOUND	NA	u	ch	u	u	-0.002281753405118489	0.002141078684092419
vzrůst	1	-	NOT FOUND	NA	u	st	ů	ů	-0.0024087939172887916	0.002032930767362776
vztah	1	-	NOT FOUND	NA	u	h	a	a	-0.0020109564609715595	-3.9843842777079305e-4
vztek	1	ek	NOT FOUND	NA	u	k	e	e	0.0028993125982386277	0.0010466504353459486
vztlak	1	-	NOT FOUND	NA	u	k	a	a	-6.535406930723071e-4	-6.01506730173837e-4
vál	1	-	NOT FOUND	NA	u	l	á	á	-9.262818620036822e-4	-0.0015226037298683237
válec	2	ec	NOT FOUND	NA	u	c	áe	e	0.004656494561398152	0.001568084326010285
váleček	3	ek	NOT FOUND	NA	u	k	áee	e	0.005571521695487633	5.969372067957815e-4
vánek	2	ek	NOT FOUND	NA	u	k	áe	e	0.004187838937928305	6.786845942056085e-4
vápenec	3	ec	NOT FOUND	NA	u	c	áee	e	0.00604017731895748	0.001486336938600458
váček	2	ek	NOT FOUND	NA	u	k	áe	e	0.004187838937928305	6.786845942056085e-4
víkend	2	-	doba pracovního volna na konci týdne, konec týdne, sobota a neděle	NA	u	nd	íe	e	0.001485728515361122	0.0011439533838419344
vír	1	-	NOT FOUND	NA	u	r	í	í	-6.124927988744755e-4	4.444488953484035e-4
vítr	1	-	NOT FOUND	NA	u	tr	í	í	8.571900370187374e-6	0.001163380312458819
výbor	2	-	NOT FOUND	NA	u	r	ýo	o	-0.0012410433384758062	6.431741398501897e-4
výbuch	2	-	NOT FOUND	NA	u	ch	ýu	u	-0.001647706163821112	0.0017724648092406557
výběh	2	-	NOT FOUND	NA	u	h	ýě	ě	-0.0013458667943571818	5.650169041504215e-4
výběr	2	-	NOT FOUND	NA	u	r	ýě	ě	-0.0011790688825036606	4.0096977917730616e-4
výběžek	3	ek	NOT FOUND	NA	u	k	ýěe	e	0.005530102585663727	4.986914634799534e-4
východ	2	-	NOT FOUND	NA	u	d	ýo	o	-0.00133990146659429	6.521455856702764e-4
výchoz	2	-	NOT FOUND	NA	u	z	ýo	o	-0.0012216026036557441	5.799503713557323e-4
výcvik	2	-	NOT FOUND	NA	u	k	ýi	i	-6.896930790038144e-5	1.1539286277225079e-4
výdaj	2	-	NOT FOUND	NA	u	j	ýa	a	-0.0012895756012109346	-7.465273560318736e-4
výdech	2	-	NOT FOUND	NA	u	ch	ýe	e	4.4055300414194703e-4	8.370084238649476e-4
výdej	2	-	NOT FOUND	NA	u	j	ýe	e	5.246978293207338e-4	7.997505091127205e-4
výdělek	3	ek	NOT FOUND	NA	u	k	ýěe	e	0.005530102585663727	4.986914634799534e-4
výfuk	2	-	NOT FOUND	NA	u	k	ýu	u	-4.014830248912315e-4	0.0015352745453355984
výhled	2	-	NOT FOUND	NA	u	d	ýe	e	3.973001589076131e-4	6.478107832099056e-4
výhonek	3	ek	NOT FOUND	NA	u	k	ýoe	e	0.0050362290321119335	4.977881659318347e-4
výjev	2	-	NOT FOUND	NA	u	v	ýe	e	4.251140359760336e-4	7.198300435538413e-4
výjezd	2	-	NOT FOUND	NA	u	zd	ýe	e	0.0012558206718542393	9.769887545622682e-4
výkal	2	-	NOT FOUND	NA	u	l	ýa	a	-0.00112592994187382	-0.0010295938731728382
výkaz	2	-	NOT FOUND	NA	u	z	ýa	a	-0.0012986744086855096	-9.706622962492327e-4
výklad	2	-	NOT FOUND	NA	u	d	ýa	a	-0.0014169732716240553	-8.984670819346885e-4
výklenek	3	ek	NOT FOUND	NA	u	k	ýee	e	0.005530102585663728	4.986914634799556e-4
výkon	2	-	NOT FOUND	NA	u	n	ýo	o	-0.0012068745976051222	4.956587563237518e-4
výkop	2	-	NOT FOUND	NA	u	p	ýo	o	-0.0014169656370125853	0.0011268226230818394
výkyv	2	-	NOT FOUND	NA	u	v	ýy	y	-0.0013746125846350093	9.54814175130572e-4
výkřik	2	-	NOT FOUND	NA	u	k	ýi	i	-6.896930790038144e-5	1.1539286277225079e-4
výlet	2	-	NOT FOUND	NA	u	t	ýe	e	6.574290927716242e-4	5.367600017965496e-4
výlev	2	-	NOT FOUND	NA	u	v	ýe	e	4.251140359760336e-4	7.198300435538413e-4
výlisek	3	ek	NOT FOUND	NA	u	k	ýie	e	0.005530102585663725	4.986914634799522e-4
výmol	2	-	NOT FOUND	NA	u	l	ýo	o	-0.0010488581368440547	5.210187944321267e-4
výmysl	2	-	NOT FOUND	NA	u	sl	ýy	y	-0.001519681158277928	0.001348557260580839
výnos	2	-	NOT FOUND	NA	u	s	ýo	o	-0.001561283434901027	0.0012216842544949824
výpad	2	-	NOT FOUND	NA	u	d	ýa	a	-0.0014169732716240553	-8.984670819346885e-4
výpadek	3	ek	NOT FOUND	NA	u	k	ýae	e	0.005530102585663728	4.986914634799532e-4
výpar	2	-	NOT FOUND	NA	u	r	ýa	a	-0.0013181151435055717	-9.074385277547751e-4
výparník	3	ník	NOT FOUND	NA	u	k	ýaí	í	0.00455132122672287	-4.330875959131137e-4
výpis	2	-	NOT FOUND	NA	u	s	ýi	i	-0.001579827260371333	7.329241548469719e-4
výplach	2	-	NOT FOUND	NA	u	ch	ýa	a	-0.0013737204263897214	-7.092694412796466e-4
